,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
1277,63f661018bd0a86f847880c7,1174773,0,12950,River Gardens Cafe,Restaurant/Cafe/Canteen,1,20 River Gardens Walk,,Greenwich,,SE10 0FZ,,5,fhrs_5_en-gb,2021-09-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0021042'), 'latitude': Decimal128('51.4875754')}",,4650.2566814701395,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1174773'}]"
1278,63f661018bd0a86f847880c8,1111352,0,12566,The Coop,Retailers - supermarkets/hypermarkets,7840,51 Banning Street,,Greenwich,,SE10 0FF,,5,fhrs_5_en-gb,2022-05-22T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0021042'), 'latitude': Decimal128('51.4875754')}",,4650.2566814701395,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1111352'}]"
1279,63f661018bd0a86f847880c9,1392074,0,14567,Kido Greenwich Nursery and Preschool,Caring Premises,5,65 Banning Street,,Greenwich,,SE10 0YH,,5,fhrs_5_en-gb,2021-08-18T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0034929'), 'latitude': Decimal128('51.4889654')}",,4650.256843971265,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1392074'}]"
1280,63f661018bd0a86f847880e5,694675,0,PI/000125266,The Pilot Inn,Pub/bar/nightclub,7843,Pilot Inn 68 River Way,,Greenwich,,SE10 0BE,,5,fhrs_5_en-gb,2021-08-07T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0102946'), 'latitude': Decimal128('51.4962116')}",,4650.273744337237,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694675'}]"
1281,63f661018bd0a86f84788101,694582,0,PI/000114410,Spicers Ltd,Restaurant/Cafe/Canteen,1,Spicers Peterboat Close,,Greenwich,,SE10 0PX,,5,fhrs_5_en-gb,2019-06-12T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0056082'), 'latitude': Decimal128('51.4921695')}",,4650.296862282097,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694582'}]"
1282,63f661018bd0a86f84788166,1361286,0,14275,Enderby house,Pub/bar/nightclub,7843,Enderby House 23 Telegraph Avenue,,Greenwich,,SE10 0TH,,5,fhrs_5_en-gb,2021-08-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0027937'), 'latitude': Decimal128('51.4906894')}",,4650.345429467562,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1361286'}]"
1283,63f661018bd0a86f847881d0,1456139,0,15005,Freewheelin' Pizza,Restaurant/Cafe/Canteen,1,South Warehouse Unit 1 Morden Wharf Road,,Greenwich,,SE10 0NU,,5,fhrs_5_en-gb,2022-03-24T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0036249'), 'latitude': Decimal128('51.4934497')}",,4650.416074544072,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1456139'}]"
1284,63f661018bd0a86f84788202,1228347,0,13357,Sugar Studios Cafe,Restaurant/Cafe/Canteen,1,Street Record Morden Wharf Road,,Greenwich,,,,5,fhrs_5_en-gb,2022-02-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.00311894576500753'), 'latitude': Decimal128('51.4934834698312')}",,4650.43577378276,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1228347'}]"
1285,63f661018bd0a86f84788203,695465,0,PI/000186359,Studio 338,Pub/bar/nightclub,7843,338 Tunnel Avenue,,Greenwich,,SE10 0PF,,5,fhrs_5_en-gb,2019-03-28T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0047856'), 'latitude': Decimal128('51.49543')}",,4650.4461667585865,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695465'}]"
1286,63f661018bd0a86f8478831a,695411,0,PI/000185158,Subway,Takeaway/sandwich shop,7844,9 Green Place,,Greenwich,,SE10 0PE,,5,fhrs_5_en-gb,2021-04-27T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.00384625262494437'), 'latitude': Decimal128('51.5000664814126')}",,4650.650071770096,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695411'}]"
1287,63f661018bd0a86f8478835d,1205575,0,13158,The Joint,Restaurant/Cafe/Canteen,1,265 Tunnel Avenue,,Greenwich,,SE10 0QE,,5,fhrs_5_en-gb,2021-08-06T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0007253'), 'latitude': Decimal128('51.498048')}",,4650.690104842843,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1205575'}]"
1288,63f661008bd0a86f84782295,664257,0,PI/000027811,R & B Fish Bar,Takeaway/sandwich shop,7844,25 Claremont Road,Seaford,East Sussex,,BN25 2PF,,5,fhrs_5_en-gb,2022-01-13T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.093059'), 'latitude': Decimal128('50.77601')}",,4620.941086507653,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/664257'}]"
1289,63f661008bd0a86f84782324,799755,0,PI/000062948,Co-Operative Food Store,Retailers - supermarkets/hypermarkets,7840,Units 1 And 2,123 Princess Drive,Seaford,,BN25 2TZ,,5,fhrs_5_en-gb,2022-02-07T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.091359'), 'latitude': Decimal128('50.781491')}",,4621.203744520902,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/799755'}]"
1290,63f661008bd0a86f84782382,964681,0,PI/000026347,Buckle B&B,Hotel/bed & breakfast/guest house,7842,The Buckle,Marine Parade,Seaford,,BN25 2QR,,5,fhrs_5_en-gb,2021-01-08T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.080909'), 'latitude': Decimal128('50.779366')}",,4621.5144405665105,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/964681'}]"
1291,63f661008bd0a86f847824c0,1264191,0,PI/000064924,Mamoosh Ltd,Retailers - other,4613,Unit E7,Eastside Business Park,Beach Road,,BN9 0FB,,5,fhrs_5_en-gb,2021-07-13T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.06121'), 'latitude': Decimal128('50.7882587')}",,4622.5695519854335,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1264191'}]"
1292,63f661008bd0a86f847824d8,1412076,0,PI/000066449,Thai Star Foods Ltd,Importers/Exporters,14,Logistics House,Beach Road,Newhaven,,BN9 0BX,,5,fhrs_5_en-gb,2021-09-16T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0584929995238781'), 'latitude': Decimal128('50.7887344360352')}",,4622.68775537926,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1412076'}]"
1293,63f661008bd0a86f847824f3,664256,0,PI/000012088,Nippers,Restaurant/Cafe/Canteen,1,Shakespeare Hall,Fort Road Recreation Ground,Fort Road,,,,5,fhrs_5_en-gb,2018-09-10T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0525946'), 'latitude': Decimal128('50.7852495')}",,4622.780055863303,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/664256'}]"
1294,63f661008bd0a86f847824f4,1394055,0,PI/000011404,Rough & Ready Wholefoods,Distributors/Transporters,7,Bevan Funnell House,Norton Road,Newhaven,,BN9 0BZ,,5,fhrs_5_en-gb,2022-03-10T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0580499991774559'), 'latitude': Decimal128('50.7909698486328')}",,4622.785522811689,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1394055'}]"
1295,63f661008bd0a86f84782528,801798,0,PI/000035182,Oakhouse Foods,Retailers - other,4613,Alarian Ltd,Estate Road,Newhaven,,BN9 0AL,,5,fhrs_5_en-gb,2021-12-15T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.056643'), 'latitude': Decimal128('50.793386')}",,4622.9256602420255,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/801798'}]"
1296,63f661008bd0a86f8478253e,167144,0,PI/000010831,Brewers Fayre,Restaurant/Cafe/Canteen,1,The Drove Brewers Fayre,The Drove,Newhaven,,BN9 0AG,,5,fhrs_5_en-gb,2022-01-13T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.058678'), 'latitude': Decimal128('50.796409')}",,4622.960070383902,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167144'}]"
1297,63f661008bd0a86f8478255b,643980,0,PI/000011513,Twiglets Forest School Nursery,Restaurant/Cafe/Canteen,1,Grays Nursery Annexe,Railway Road,Newhaven,,BN9 0AS,,5,fhrs_5_en-gb,2022-01-13T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.055798'), 'latitude': Decimal128('50.79449')}",,4622.997195880021,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/643980'}]"
1298,63f661008bd0a86f84782561,167132,0,PI/000010819,Southdown Housing Association,Caring Premises,5,50A Avis Road,Newhaven,East Sussex,,BN9 0PN,,5,fhrs_5_en-gb,2021-12-02T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.061378'), 'latitude': Decimal128('50.800696')}",,4623.015797499445,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167132'}]"
1299,63f661008bd0a86f8478257e,168341,0,PI/000012997,Newhaven Kebab & Pizza,Takeaway/sandwich shop,7844,59 South Road,Newhaven,East Sussex,,BN9 9QH,,5,fhrs_5_en-gb,2021-08-20T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.05084'), 'latitude': Decimal128('50.791762')}",,4623.082078265091,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168341'}]"
1300,63f661008bd0a86f84782587,168429,0,PI/000013180,Bickerstaffs,Retailers - other,4613,West Quay Fisheries,Riverside,Newhaven,,BN9 9BP,,5,fhrs_5_en-gb,2017-02-27T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.05195'), 'latitude': Decimal128('50.793136')}",,4623.090832366089,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168429'}]"
1301,63f661008bd0a86f847825be,847837,0,PI/000063477,L'isola Buona Cafe and Deli,Manufacturers/packers,7839,Unit 2,Oak Estate,New Road,,BN9 0ES,,5,fhrs_5_en-gb,2022-01-29T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.054728'), 'latitude': Decimal128('50.799203')}",,4623.208366097708,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/847837'}]"
1302,63f661008bd0a86f847825bf,167664,0,PI/000011878,Newhaven Curry House,Takeaway/sandwich shop,7844,3 Chapel Street,Newhaven,East Sussex,,BN9 9PN,,5,fhrs_5_en-gb,2022-02-25T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.050004'), 'latitude': Decimal128('50.794394')}",,4623.208849791812,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167664'}]"
1303,63f661008bd0a86f847825c1,167663,0,PI/000011877,Newhaven Social Club,Pub/bar/nightclub,7843,2 Chapel Street,Newhaven,East Sussex,,BN9 9PN,,5,fhrs_5_en-gb,2019-08-03T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.050004'), 'latitude': Decimal128('50.794394')}",,4623.208849791812,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167663'}]"
1304,63f661008bd0a86f847825c2,1066207,0,PI/000014242,The Patchwork Cat Limited,Takeaway/sandwich shop,7844,3 Newhaven Square,Newhaven,East Sussex,,BN9 9QS,,5,fhrs_5_en-gb,2021-08-19T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0496649'), 'latitude': Decimal128('50.7941687')}",,4623.213247629015,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1066207'}]"
1305,63f661008bd0a86f847825d4,744266,0,PI/000062910,School Breakfast Club,School/college/university,7845,Denton Community Primary School,Acacia Road,Newhaven,,BN9 0QJ,,5,fhrs_5_en-gb,2022-02-10T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.05854'), 'latitude': Decimal128('50.803615')}",,4623.227352844571,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/744266'}]"
1306,63f661008bd0a86f847825f2,845861,0,PI/000012383,Pizza Kingz,Restaurant/Cafe/Canteen,1,29A High Street,Newhaven,East Sussex,,BN9 9PD,,5,fhrs_5_en-gb,2022-02-08T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.048546'), 'latitude': Decimal128('50.794149')}",,4623.254080570083,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/845861'}]"
1307,63f661008bd0a86f847825f5,167971,0,PI/000012389,Magic Wok,Takeaway/sandwich shop,7844,30 High Street,Newhaven,East Sussex,,BN9 9PD,,5,fhrs_5_en-gb,2022-02-28T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.048546'), 'latitude': Decimal128('50.79415')}",,4623.254116939128,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167971'}]"
1308,63f661008bd0a86f847825f9,167960,0,PI/000012373,Bursa Kebab Shop,Takeaway/sandwich shop,7844,18 High Street,Newhaven,East Sussex,,BN9 9PD,,5,fhrs_5_en-gb,2021-09-06T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.048546'), 'latitude': Decimal128('50.79415')}",,4623.254116939128,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167960'}]"
1309,63f661008bd0a86f84782607,972577,0,PI/000012423,52 High Street,Retailers - other,4613,Newhaven,East Sussex,,,BN9 9PA,,5,fhrs_5_en-gb,2010-06-24T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.047886'), 'latitude': Decimal128('50.793666')}",,4623.261023438407,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/972577'}]"
1310,63f661008bd0a86f84782620,719126,0,PI/000062795,Breakfast/After School Clubs,School/college/university,7845,Harbour Primary And Nursery School,Church Hill,Newhaven,,BN9 9LX,,5,fhrs_5_en-gb,2020-07-15T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.045232'), 'latitude': Decimal128('50.792346')}",,4623.311578772474,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/719126'}]"
1311,63f661008bd0a86f84782623,168609,0,PI/000013483,Compass at Harbour Primary School,School/college/university,7845,Harbour Primary And Nursery School,Church Hill,Newhaven,,BN9 9LX,,5,fhrs_5_en-gb,2021-12-16T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.045232'), 'latitude': Decimal128('50.792346')}",,4623.311578772474,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168609'}]"
